ax,ay,az,gx,gy,gz,label
0.439819,0.762085,-0.642212,-227.233871,-3.662109,-36.804199,junk
0.402588,0.649658,-0.733032,-200.561508,-46.997066,-43.579098,junk
0.479614,0.568604,-0.721558,-193.48143,-65.795898,-40.283199,junk
0.588989,0.452393,-0.766479,-197.814926,-108.703606,-28.015135,junk
0.603638,0.401855,-0.75354,-210.99852,-154.602051,-4.150391,junk
0.628296,0.453491,-0.686035,-219.299301,-164.978012,7.629394,junk
0.664795,0.495972,-0.634766,-215.759262,-157.226562,21.118162,junk
0.712402,0.504272,-0.538452,-200.500473,-143.859863,23.620604,junk
0.736572,0.519775,-0.513184,-175.96434,-109.313957,26.611326,junk
0.735474,0.55127,-0.508667,-158.02002,-70.861816,24.536131,junk
0.709106,0.5802,-0.561035,-152.587891,-50.170895,24.475096,junk
0.786133,0.553345,-0.609863,-155.639648,-20.874022,24.536131,junk
0.84021,0.496826,-0.606567,-168.273911,-16.784668,30.09033,junk
0.89209,0.372803,-0.625854,-178.588852,-18.432617,36.682129,junk
0.877563,0.339966,-0.669434,-213.439926,-21.362303,53.833004,junk
0.814453,0.411255,-0.701172,-236.45018,-12.817382,69.458008,junk
0.816284,0.467773,-0.637329,-231.018051,-1.037598,71.411133,junk
0.830566,0.442993,-0.669678,-203.552231,26.06201,65.368652,junk
0.869141,0.366211,-0.765991,-194.152817,32.104492,60.424801,junk
0.893677,0.252686,-0.854614,-187.194809,27.404783,50.720211,junk
0.888794,0.205688,-0.928955,-188.903793,-0.854492,49.499508,junk
0.85791,0.17688,-0.959106,-185.363754,-22.338865,51.696774,junk
0.800903,0.164062,-0.870972,-164.062485,-59.875484,51.879879,junk
0.796997,0.148926,-0.857056,-144.104004,-82.519524,44.43359,junk
0.846558,0.063721,-0.926758,-134.887695,-98.083488,38.696289,junk
0.87915,-0.019287,-0.991699,-127.197258,-157.226562,25.695799,junk
0.854126,-0.026611,-0.920166,-148.4375,-236.755356,14.09912,junk
0.746826,0.022827,-0.693115,-164.489731,-265.74707,9.399414,junk
0.733887,0.086182,-0.467407,-163.146957,-282.897949,-3.051758,junk
0.777832,0.036255,-0.40271,-109.619133,-261.779785,-19.348145,junk
0.919312,-0.129395,-0.272827,-84.716789,-250.427231,-19.775391,junk
0.966431,-0.092651,-0.141479,-54.748531,-235.839828,-1.525879,junk
0.946777,-0.096191,-0.119019,-49.804684,-221.984848,15.99121,junk
0.89563,-0.19751,-0.012695,-61.706539,-210.815414,19.042969,junk
0.891235,-0.207153,0.018433,-101.135246,-174.621567,16.845703,junk
0.923096,-0.163452,0.079346,-114.685051,-129.455566,17.578125,junk
0.975952,-0.102783,0.100708,-109.863274,-109.313957,23.620604,junk
0.981445,-0.063721,0.087769,-99.426262,-94.482414,42.480465,junk
0.94043,-0.034302,0.022827,-99.060051,-95.581047,49.072262,junk
0.890015,-0.058105,-0.031738,-86.059563,-105.712883,41.748043,junk
0.894653,-0.025879,0.047119,-56.640621,-113.708488,18.127441,junk
0.9104,0.090698,0.224609,-49.133297,-112.670891,12.145995,junk
0.894287,0.112427,0.250732,-52.001949,-109.497063,12.756347,junk
0.90979,0.092285,0.216187,-59.020992,-105.590813,9.094238,junk
0.927368,0.143677,0.219116,-53.100582,-107.116692,4.699707,junk
0.86731,0.103394,0.248657,-50.781246,-113.891594,-8.239746,junk
0.848511,0.03064,0.250122,-69.213867,-116.394035,-21.911619,junk
0.83374,-0.102905,0.205566,-82.702629,-114.135735,-25.268553,junk
0.866455,0.085937,0.181885,-88.74511,-114.562981,-20.324705,junk
0.872681,0.177124,0.198486,-83.007805,-117.614738,-0.244141,junk
0.80127,0.149292,0.256348,-81.237785,-116.638176,6.286621,junk
0.758911,0.060181,0.294678,-89.477531,-118.652336,-1.831055,junk
0.661743,-0.139282,0.35144,-131.347656,-127.990715,-24.902342,junk
0.630737,-0.098145,0.421265,-151.123047,-135.925293,-32.592773,junk
0.630859,0.080444,0.477051,-136.230469,-160.400391,-27.282713,junk
0.619385,0.319214,0.638184,-109.436028,-171.630844,-17.51709,junk
0.594238,0.223022,0.738647,-66.894531,-164.916977,-8.972168,junk
0.591797,0.141968,0.735229,-64.63623,-128.479004,-25.329588,junk
0.591919,0.04248,0.715576,-73.974609,-114.746086,-37.658691,junk
0.599609,0.063599,0.679321,-94.055168,-103.149406,-53.710934,junk
0.601562,0.07605,0.658203,-93.261711,-104.064934,-51.086422,junk
0.598389,0.129639,0.638916,-87.646477,-107.849113,-43.090816,junk
0.567383,0.154663,0.713135,-70.007324,-118.286125,-24.04785,junk
0.539795,0.155518,0.769653,-51.330563,-119.506828,-14.770507,junk
0.501343,0.171631,0.818726,-48.33984,-116.027824,-13.427733,junk
0.491943,0.174316,0.81189,-45.654293,-104.980461,-13.732909,junk
0.479858,0.142212,0.751587,-44.677731,-89.904778,-18.737793,junk
0.468872,0.161377,0.785156,-44.067379,-83.679192,-21.484373,junk
0.461182,0.193237,0.821533,-40.40527,-73.852539,-20.629881,junk
0.440308,0.21814,0.824951,-40.100098,-70.007324,-17.333984,junk
0.435425,0.227783,0.803711,-41.015621,-68.54248,-9.094238,junk
0.436279,0.246948,0.794312,-31.98242,-75.073242,-3.845215,junk
0.431641,0.275879,0.808838,-25.451658,-79.772949,-3.112793,junk
0.413452,0.2948,0.858398,-19.53125,-86.364738,-5.432128,junk
0.396851,0.321655,0.875732,-21.179197,-83.862297,-10.19287,junk
0.369385,0.344971,0.879517,-18.615723,-82.275383,-11.657714,junk
0.3479,0.323853,0.862305,-9.765625,-78.491211,-15.258788,junk
0.330933,0.321655,0.857056,-2.197266,-75.622559,-18.432617,junk
0.307495,0.329956,0.860962,2.441406,-76.11084,-18.981934,junk
0.303467,0.33606,0.869873,18.310547,-76.477051,-18.066406,junk
0.281006,0.331177,0.869873,40.771481,-75.683594,-11.96289,junk
0.268921,0.27771,0.837524,52.062984,-77.087402,-7.873535,junk
0.254028,0.23999,0.821167,73.425293,-82.275383,-1.464844,junk
0.205322,0.18396,0.82019,83.984367,-86.364738,1.464844,junk
0.1521,0.172119,0.823486,110.168449,-100.83007,8.544922,junk
0.130615,0.141113,0.828247,139.831543,-120.422356,14.09912,junk
0.141479,0.053101,0.819092,148.803711,-127.92968,17.51709,junk
0.146362,0.041382,0.803467,165.283188,-140.136719,24.04785,junk
0.085693,0.04541,0.782959,195.37352,-160.583496,28.320311,junk
0.0177,-0.084595,0.848389,205.444321,-169.006332,32.287598,junk
-0.031128,-0.156372,0.887207,197.448715,-170.837387,39.611816,junk
-0.13147,-0.275635,0.929687,181.945786,-165.100082,40.466305,junk
-0.20105,-0.380005,0.940918,141.723633,-144.348145,39.428711,junk
-0.223145,-0.390991,0.949707,102.661125,-122.680656,31.616209,junk
-0.237915,-0.368896,0.941284,85.876457,-111.633293,26.733397,junk
-0.240234,-0.355835,0.92334,62.805172,-90.454094,20.629881,junk
-0.244141,-0.322998,0.878906,58.410641,-75.073242,18.676758,junk
-0.244141,-0.342896,0.854858,60.852047,-68.29834,17.39502,junk
-0.245972,-0.355957,0.844116,62.377926,-56.945797,14.160155,junk
-0.257935,-0.386597,0.824219,61.584469,-53.710934,12.512206,junk
-0.253052,-0.436401,0.784912,57.617184,-49.926754,7.263183,junk
-0.273438,-0.464844,0.76709,46.508785,-47.851559,-2.441406,junk
-0.32019,-0.517334,0.765503,39.611816,-47.790524,-7.385253,junk
-0.331787,-0.555664,0.760498,28.015135,-49.072262,-10.803222,junk
-0.317017,-0.55249,0.750732,25.085447,-50.964352,-4.516602,junk
-0.302856,-0.5177,0.712646,29.113768,-50.47607,1.098633,junk
-0.313721,-0.506592,0.657349,45.288082,-47.424313,13.244628,junk
-0.324463,-0.515137,0.63623,67.077637,-48.645016,21.972654,junk
-0.350464,-0.563232,0.612793,76.35498,-50.598141,23.437498,junk
-0.379883,-0.649658,0.610962,80.078125,-52.490231,21.911619,junk
-0.38855,-0.686035,0.615601,71.472168,-50.23193,23.742674,junk
-0.379028,-0.709717,0.61084,70.556641,-47.973629,28.442381,junk
-0.422485,-0.731079,0.608521,79.711914,-40.283199,43.029781,junk
-0.45105,-0.738403,0.618164,98.327629,-35.03418,60.974117,junk
-0.485229,-0.700562,0.605225,109.741203,-34.423828,72.631836,junk
-0.437378,-0.671875,0.557007,142.150879,-38.146973,96.374504,junk
-0.39563,-0.729004,0.530396,175.109848,-45.593258,106.811516,junk
-0.372925,-0.90564,0.501709,182.983383,-47.973629,106.079094,junk
-0.449585,-0.983887,0.480103,180.297836,-44.55566,102.111809,junk
-0.470703,-0.992065,0.438965,172.668442,-27.587889,105.651848,junk
-0.442749,-1.013794,0.363403,173.095688,-19.714355,110.839836,junk
-0.408691,-1.046631,0.344971,184.509262,-20.1416,124.450676,junk
-0.391235,-1.047119,0.334229,205.017075,-34.179687,139.160156,junk
-0.324463,-1.028809,0.255005,216.491684,-37.04834,145.446777,junk
-0.200806,-1.023315,0.126953,247.680649,-33.14209,154.663086,junk
-0.130981,-1.043335,0.075439,290.83252,-31.188963,159.790039,junk
-0.045654,-1.11084,-0.042847,308.227539,-30.700682,160.15625,junk
